tmdb_id,title,release_date,year,original_language,runtime,genres,budget,revenue,popularity,vote_average,vote_count,director,top_actors,overview,success_label,success_reason
11024,Scooby-Doo 2: Monsters Unleashed,2004-03-24,2004,en,93,"Mystery, Fantasy, Adventure, Comedy",80000000,181466833,5.7802,6.085,2829,Raja Gosnell,"Freddie Prinze Jr., Sarah Michelle Gellar, Matthew Lillard","A masked villain wreaks mayhem on the city of Coolsville with a monster machine that creates real-life versions of Mystery Inc.'s former foes like The 10,000 Volt Ghost, The Cotton Candy Glob, The Skelemen and The Pterodactyl Ghost. Fred, Daphne, Shaggy, Velma and Scooby-Doo launch an investigation into the monster outbreak that leaves Shaggy and Scooby questioning their roles in Mystery Inc. Eager to prove their detective skills, the ever-ravenous duo comes up with a secret plan to solve the mystery all by themselves. Can the gang unravel their most challenging case?",Hit,Revenue >= 1.2x budget and decent ratings
1010928,Wingwomen,2023-11-01,2023,fr,114,"Action, Comedy, Drama",0,0,5.5465,6.105,479,Mélanie Laurent,"Adèle Exarchopoulos, Mélanie Laurent, Manon Bresch","Tired of life on the run, a pro thief decides to retire — but not before one easy last job with her partner in crime and a feisty new getaway driver.",Average/Positive,Decent user score (no financials)
151960,Planes,2013-08-09,2013,en,91,"Animation, Family, Adventure, Comedy",50000000,219788712,6.3849,5.919,1762,Klay Hall,"Dane Cook, Carlos Alazraqui, Val Kilmer","Dusty is a cropdusting plane who dreams of competing in a famous aerial race. The problem? He is hopelessly afraid of heights. With the support of his mentor Skipper and a host of new friends, Dusty sets off to make his dreams come true.",Moderate,At least broke even or decent ratings
17824,Private Resort,1985-05-03,1985,en,82,Comedy,0,331816,6.3713,5.692,219,George Bowers,"Rob Morrow, Johnny Depp, Emily Longstreth","Chasing women for the weekend at a luxurious Miami resort, teen buddies Ben and Jack get more than they bargained for after crossing paths with a crafty criminal.",Unknown,Insufficient financial data
11355,Never Been Kissed,1999-04-09,1999,en,107,"Romance, Comedy, Drama",25000000,84565230,6.0848,6.162,1540,Raja Gosnell,"Drew Barrymore, David Arquette, Molly Shannon","Josie Geller, a baby-faced junior copywriter at the Chicago Sun-Times, must pose as a student at her former high school to research contemporary teenage culture. With the help of her brother, Rob, Josie infiltrates the inner circle of the most popular clique on campus. But she hits a major snag in her investigation -- not to mention her own failed love life -- when she falls for her dreamy English teacher, Sam Coulson.",Hit,Revenue >= 1.2x budget and decent ratings
1252168,Snow White and the 7 Samurai,2024-03-01,2024,en,88,"Action, Comedy",0,0,5.7401,3.6,11,Michael Su,"Quinton 'Rampage' Jackson, Eric Roberts, Gina Vitori","Left for dead by her rich and powerful stepmother, Snow White is taken in by a team of assassins who train her in their ways of fighting. As her stepmother becomes more and more powerful, Snow White and the samurai take up arms to topple her once and for all.",Unknown,Insufficient financial data
13523,Sex Drive,2008-10-16,2008,en,109,"Comedy, Adventure, Romance",19000000,18755936,6.1011,6.398,1420,Sean Anders,"Josh Zuckerman, Amanda Crew, Clark Duke",A high school senior drives cross-country with his best friends to hook up with a babe he met online.,Moderate,At least broke even or decent ratings
1318037,G-Day,2025-10-15,2025,fr,91,Comedy,0,0,5.0022,0.0,1,Claude Zidi Jr.,"Kev Adams, Brahim Bouhlel, Marie Parisot","June 1944. Europe is torn apart by war, and preparations are underway for the Normandy landings. Denis Porte continues his daily work with dedication at a British military base... which is fake. His mission: to move fake soldiers around every day and thus deceive the enemy. In the Porte family, there is a tendency for fathers and sons to die as heroes for France. So there is no question of Porte taking the slightest risk for his mother. Looking after a fake base is the most she will tolerate for her son. But after meeting Sami, an Algerian doctor who dreams of meeting De Gaulle, they decide during a drunken evening to take part. They set off bravely (and with quite a few drinks under their belts). Except that they don't have the right date or the right place. Add to that a hero who doesn't want to expose himself to danger. On D-Day, or almost...",Unknown,Insufficient financial data
38745,Gulliver's Travels,2010-12-23,2010,en,85,"Family, Comedy, Adventure, Fantasy",112000000,237382724,5.93,5.207,2468,Rob Letterman,"Jack Black, Jason Segel, Emily Blunt","Travel writer Lemuel Gulliver takes an assignment in Bermuda, but ends up on the island of Liliput, where he towers over its tiny citizens.",Moderate,At least broke even or decent ratings
11862,Father of the Bride Part II,1995-12-08,1995,en,106,"Comedy, Family",0,76594107,6.2152,6.259,773,Charles Shyer,"Steve Martin, Diane Keaton, Martin Short","Just when George Banks has recovered from his daughter's wedding, he receives the news that she's pregnant ... and that George's wife is expecting too. He was planning on selling their home, but that's a plan that—like George—will have to change with the arrival of both a grandchild and a kid of his own.",Average/Positive,Decent user score (no financials)
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,2016-06-01,2016,en,112,"Action, Adventure, Comedy, Family, Science Fiction",135000000,245623848,5.8962,6.05,3663,Dave Green,"Pete Ploszek, Alan Ritchson, Jeremy Howard","After supervillain Shredder escapes custody, he joins forces with mad scientist Baxter Stockman and two dimwitted henchmen, Bebop and Rocksteady, to unleash a diabolical plan to take over the world. As the Turtles prepare to take on Shredder and his new crew, they find themselves facing an even greater evil with similar intentions: the notorious Krang.",Hit,Revenue >= 1.2x budget and decent ratings
11469,Black Knight,2001-11-21,2001,en,95,"Comedy, Fantasy, Adventure",50000000,33422806,6.3356,5.352,1144,Gil Junger,"Martin Lawrence, Marsha Thomason, Tom Wilkinson","Martin Lawrence plays Jamal, an employee in Medieval World amusement park. After nearly drowning in the moat, he awakens to find himself in 14th century England.",Flop,Revenue < budget and low ratings
2698,Evan Almighty,2007-06-09,2007,en,96,"Fantasy, Comedy, Family",175000000,174440724,5.8225,5.586,4435,Tom Shadyac,"Steve Carell, Morgan Freeman, Lauren Graham",God contacts Junior Congressman Evan Baxter and tells him to build an ark in preparation for a great flood.,Flop,Revenue < budget and low ratings
391713,Lady Bird,2017-09-01,2017,en,94,"Drama, Comedy",10000000,79000000,5.9693,7.256,8802,Greta Gerwig,"Saoirse Ronan, Laurie Metcalf, Tracy Letts","Lady Bird McPherson, a strong willed, deeply opinionated, artistic 17 year old comes of age in Sacramento. Her relationship with her mother and her upbringing are questioned and tested as she plans to head off to college.",Blockbuster,"Revenue >= 2x budget (79000000 >= 20000000), strong user ratings"
52449,Bad Teacher,2011-05-16,2011,en,92,Comedy,20000000,216197492,6.3738,5.609,4812,Jake Kasdan,"Cameron Diaz, Justin Timberlake, Jason Segel","A lazy, incompetent middle school teacher who hates her job and her students is forced to return to her job to make enough money for a boob job after her rich fiancé dumps her.",Moderate,At least broke even or decent ratings
1058620,The Persian Version,2023-10-20,2023,en,108,"Comedy, Drama, Romance",0,534000,5.556,6.121,33,Maryam Keshavarz,"Layla Mohammadi, Niousha Noor, Kamand Shafieisabet","When a large Iranian-American family gathers in New York City for the patriarch’s heart transplant, a family secret is uncovered and catapults the estranged mother and daughter into an exploration of the past.",Average/Positive,Decent user score (no financials)
210726,The Second Wife,1998-11-05,1998,it,122,"Comedy, Romance",0,0,5.5907,5.6,27,Ugo Chiti,"Maria Grazia Cucinotta, Lazar Ristovski, Giorgio Noè","In the early 1960's, a Sicilian single mother marries an older, crass widowed truck driver. When he is arrested trying to smuggle an antique, she ends up falling in love with her handsome stepson.",Unknown,Insufficient financial data
1207123,White Snake: Afloat,2024-07-30,2024,zh,133,"Animation, Romance, Comedy, Fantasy",0,59307515,5.2299,7.9,24,Chen Jianxi,"Zhang Zhe, Yang Tianxiang, Tang Xiaoxi","Xiaobai finally found Xu Xian, the reincarnation of Axuan, after 500 years, the two met on the Broken Bridge. Xiaobai and sister hid in the streets and alleys, started a lively life in human world with him and his brother-in-law Li Gongfu.",Average/Positive,Decent user score (no financials)
124459,The Incredible Burt Wonderstone,2013-03-14,2013,en,100,Comedy,30000000,27437881,5.8956,5.706,1473,Don Scardino,"Steve Carell, Steve Buscemi, Olivia Wilde","After breaking up with his longtime stage partner, a famous but jaded Vegas magician fights for relevance when a new, ""hip"" street magician appears on the scene.",Flop,Revenue < budget and low ratings
858,Sleepless in Seattle,1993-06-24,1993,en,105,"Comedy, Drama, Romance",21000000,227799884,5.9355,6.736,2477,Nora Ephron,"Meg Ryan, Tom Hanks, Ross Malinger","After the death of his mother, a young boy calls a radio station in an attempt to set his father up on a date. Talking about his father’s loneliness soon leads to a meeting with a young female journalist, who has flown to Seattle to write a story about the boy and his father.",Hit,Revenue >= 1.2x budget and decent ratings
1555,The Spanish Apartment,2002-06-19,2002,fr,122,"Drama, Comedy, Romance",5300000,3897799,5.9548,7.125,1181,Cédric Klapisch,"Romain Duris, Judith Godrèche, Audrey Tautou","A strait-laced French student moves into an apartment in Barcelona with a cast of six other characters from all over Europe. Together, they speak the international language of love and friendship.",Moderate,At least broke even or decent ratings
1084812,Aavesham,2024-04-11,2024,ml,158,"Comedy, Action",3400000,0,5.764,7.5,72,Jithu Madhavan,"Fahadh Faasil, Hipster, Mithun Jai Sankar",Three college freshmen in Bangalore befriend an eccentric gangster to get revenge on their senior bullies.,Average/Positive,Decent user score (no financials)
295887,Beethoven's Treasure Tail,2014-10-02,2014,en,98,"Family, Comedy, Adventure, Action",0,0,5.5772,5.7,94,Ron Oliver,"Jonathan Silverman, Kristy Swanson, Jayne Eastwood","After everyone's favorite St. Bernard gets fired from a movie, Beethoven begins the long journey home with his trainer, Eddie. On their way, they become stranded in a small coastal town where the beloved canine befriends a young boy who is searching for buried treasure.",Unknown,Insufficient financial data
118379,Viva Erotica,1996-11-28,1996,cn,99,"Comedy, Drama",0,0,5.847,6.656,32,Derek Yee,"Leslie Cheung, Karen Mok, Shu Qi","Sing's last two films were flops, but he is given the helm on a Category III sex film and has to cope with a leading lady who won't do nude scenes, Triad backers, and a crumbling relationship with his girlfriend.",Average/Positive,Decent user score (no financials)
1097870,Dear Santa,2024-11-24,2024,en,108,"Comedy, Fantasy",0,0,5.7984,6.23,419,Bobby Farrelly,"Jack Black, Robert Timothy Smith, Keegan-Michael Key","Likeable 6th grader Liam writes to Santa asking him to prove that he's real. But Liam is dyslexic and accidentally sends his letter to Satan instead, who shows up at Liam's house, excited to have his first fanboy letter and wanting a little of Liam's soul.",Average/Positive,Decent user score (no financials)
170687,The Boxtrolls,2014-09-10,2014,en,97,"Animation, Comedy, Family, Fantasy",60000000,108255770,5.2747,6.695,1744,Graham Annable,"Ben Kingsley, Isaac Hempstead Wright, Elle Fanning","An orphaned boy raised by underground creatures called Boxtrolls comes up from the sewers and out of his box to save his family and the town from the evil exterminator, Archibald Snatcher.",Hit,Revenue >= 1.2x budget and decent ratings
33542,Rumble in the Bronx,1995-01-21,1995,cn,106,"Crime, Action, Comedy, Thriller",7500000,76028558,5.8333,6.816,1099,Stanley Tong Gwai-Lai,"Jackie Chan, Anita Mui, Françoise Yip","Keong comes from Hong Kong to visit New York for his uncle's wedding. His uncle runs a market in the Bronx and Keong offers to help out while Uncle is on his honeymoon. During his stay in the Bronx, Keong befriends a neighbor kid and beats up some neighborhood thugs who cause problems at the market. One of those petty thugs in the local gang stumbles into a criminal situation way over his head.",Hit,Revenue >= 1.2x budget and decent ratings
